Start Date,End Date,Num,Default Ordering,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Original Model Ordering,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,In-cluster Ordering,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,No-Sanitarian Model Overall,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Suppressed Sanitarian Model,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.001,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.005,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.01,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.05,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.1,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.2,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.3,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.4,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-DP-Overall-SanMaj-C0.5,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.001,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.005,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.01,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.05,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.1,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.2,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.3,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.4,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOpp-Overall-SanMaj-C0.5,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Fairlogloss Model-EqOdd-Overall-SanMaj,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Zafar c0.0,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Zafar c1e-06,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Zafar c0.001,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Zafar c0.01,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Zafar c0.1,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Krishnaswamy Preds,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.1,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.2,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.3,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.4,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.5,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.6,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.7,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.8,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide,Baseline Feldman 0.9,NorthSide,FarNorthSide,FarSoutheastSide,SouthSide,CentralChicago,FarSouthwestSide,SouthwestSide,WestSide,NorthwestSide
2014-09-01,2014-10-31,1665,28.38023,29,30.15,22,15.8125,31.19231,24,32.5,26.33333,35.9,20.79087,15.10638,26.06667,30.75,23.1875,11.46154,32.14286,38,22.4,29.9,26.24335,25.29787,27.78333,39.5,16,16.55769,39.71429,42.83333,31.75,32.1,26.14068,23.70213,28.98333,41.25,14.5,14,44.28571,46.5,31.88333,38.5,25.73764,23.97872,27.75,41,15.5,15.21154,42.14286,44,31.38333,32.3,23.6616,17.02128,22.46667,20.75,18.5,10.94231,58.14286,39.33333,33.11667,49.4,25.327,18,24.98333,33.5,23,14.13462,58.14286,37.83333,33.38333,44,27.39924,19.68085,27.95,30.5,29.3125,27.98077,51.28571,31.16667,28.9,27.6,23.40684,13.65957,22.91667,27,19,12.25,56.42857,39.33333,33.26667,45.7,25.12928,16.02128,21.05,32.25,23.6875,18.09615,56.85714,34.33333,34.68333,45.7,25.69582,19.48936,25.81667,36.75,25.5625,22.21154,51,33.5,28.2,32.5,27.48289,23.97872,30.11667,43,25.875,20.84615,48.85714,35.5,28.8,33.8,28.09125,21.57447,28.81667,44.25,29,29.80769,42.71429,31.16667,28.33333,26,29.18251,23.6383,30.51667,43,26.5,31.42308,47.85714,33,27.71667,29.4,27.9924,23.29787,29.65,42,25.9375,25.42308,50,34.16667,28.4,31.8,21.12167,14.68085,25.48333,32.25,23.1875,10.75,40.28571,39.5,24.01667,31.1,20.98479,14.91489,25.23333,31.25,23.9375,10.96154,37.42857,38.33333,23.63333,30.9,21.06464,14.85106,25.91667,32.75,23.5625,11.21154,37.85714,38,23.16667,30.7,21.43726,14.42553,27.11667,34,23.5,11.76923,39.57143,37.16667,23.26667,31,23.45627,16.2766,29.78333,37.75,21.9375,15.11538,45.71429,36,24.58333,31.5,25.87072,19.19149,30.13333,40,23.8125,21.42308,49.14286,36.16667,26.25,30,27.39544,21.38298,29.85,40.75,23.5,24.59615,51,38,27.98333,32.1,28.59696,23.51064,29.6,41.5,24.3125,27.34615,51.28571,36.83333,29.2,32.3,29.65019,24.91489,29.86667,41.75,24.4375,30.21154,51,36.5,29.88333,32.8,29.86692,25.76596,29.48333,41.25,24.625,31.15385,51.42857,35.83333,29.8,32.7,28.09125,32.85106,20.18333,39.25,26.875,29.92308,38.14286,35,27.5,34.2,26.13308,27.97872,26.55,40.5,21.4375,18.30769,35,31.83333,29.8,27.6,25.94677,29.93617,25.1,38,19.5,17.80769,30.14286,30.83333,30.78333,26.8,25.89734,29.38298,26.68333,35.75,15.375,17.17308,34.28571,34.83333,30.11667,28.1,26.13308,24.38298,29.2,39.5,13.75,14.55769,43.57143,46.66667,31.23333,36.8,26.1597,23.7234,29.11667,41,14.3125,13.94231,44.14286,46.5,31.93333,38.6,26.30798,22.38298,30.58333,32.5,21.1875,18.90385,36.14286,39,28.93333,34.8,26.19011,24.02128,29.13333,40,14.1875,14.25,43.57143,46,31.86667,37.7,26.14829,24.19149,29.16667,40,13.9375,14.5,43.28571,45.66667,31.63333,36.5,26.15589,24.57447,29.13333,39.75,13.75,14.76923,42.85714,45.16667,31.53333,35.3,26.26236,24.85106,29.33333,39.25,13.5,15.17308,42.28571,45,31.48333,34.8,26.29278,25.06383,29.18333,39.25,13.375,15.57692,41.85714,44.83333,31.45,34.2,25.87452,24.44681,29.31667,35.75,12.625,15.59615,41.57143,43,30.53333,35.2,25.86312,24.7234,29.31667,35.5,12.625,15.96154,40.85714,43,30.15,34.5,25.85551,25.04255,29.01667,35.25,12.5,16.44231,40.28571,42.66667,30.03333,33.7,25.77947,25.06383,28.93333,34.5,13,16.75,39.85714,42.66667,29.76667,31.9
2014-07-02,2014-08-31,0,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,,,,,,,,,NaN,NA,,,,,,,,,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-02,2014-07-01,0,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,,,,,,,,,NaN,NA,,,,,,,,,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,,,,,,,,,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-02,2014-05-01,1095,19.90148,17,18.26415,22.125,14.25,23.86957,25.86667,18.88889,16.08108,25.57143,11.75369,13.41667,9.132075,14.5,13.75,7.565217,14.73333,19.66667,15.24324,14.14286,18.85714,10.95833,18.69811,28,17.25,19.28261,17.53333,25.44444,20.40541,21,18.0936,8.041667,17.15094,28.875,12.75,17,21.2,25,20.83784,27.57143,18.28571,10.25,16.81132,27.25,16.25,18.15217,19.86667,25.33333,20.83784,22.85714,13.92118,12.75,8.54717,12.875,11.5,9.5,26.2,12.88889,21.64865,24.42857,19.59113,9.958333,22.11321,26.625,8.25,18.52174,18,23.44444,23.81081,15.14286,18.67488,17.75,22.98113,10.5,3.25,14.52174,22.46667,16.66667,20.67568,18.57143,19.83251,18.875,19.33962,16,2.25,19.08696,26.86667,21.44444,22.13514,16.85714,15.34975,13.125,12.69811,15.125,6.25,10.26087,23.26667,16.55556,23.91892,18.14286,16.78325,12.66667,16.60377,16.625,6,12.82609,22.86667,17.77778,23.2973,15.85714,17.59113,12.75,18.75472,17.375,6,13.82609,22.26667,18.22222,23.43243,15.28571,18.29064,14.33333,20.18868,16.75,5,15,22.33333,17.55556,22.94595,16.14286,19.17241,14.25,21.39623,19.125,5.5,16.84783,22,19.33333,23.18919,14.85714,17.96059,14.45833,20.56604,16.625,7,14.1087,22.46667,17.44444,21.43243,16,12.05911,12.33333,9.264151,13.75,12.75,7.456522,16.93333,19.77778,16.81081,14.71429,11.81773,13.125,8.735849,13.75,13.25,7.565217,15.93333,19.55556,16.02703,14.57143,12.00493,12.54167,9.509434,14.25,12.75,7.456522,16.13333,19.77778,16.2973,14.42857,12.30049,12.375,10.30189,14.625,10.5,7.456522,17.13333,19,16.86486,14.28571,14.74877,10.91667,14.77358,16.125,6.5,9.847826,19.73333,19.66667,20.89189,13.57143,16.33498,11.70833,17.33962,16.375,5.5,11.91304,21.2,19,22.24324,14.71429,17.92611,12.5,19.83019,18,6,13.8913,22.13333,19.55556,23.21622,16.28571,19.02463,13.5,20.83019,18.625,6,16.08696,22.66667,19.66667,24.02703,16.42857,19.66995,14.08333,21.67925,19.375,5.75,17.30435,22.93333,20,24.13514,16.42857,19.73892,14.5,21.79245,18.375,5.75,17.47826,23.06667,20.55556,23.94595,16.14286,14.68966,12.75,10.79245,11.125,12.5,7.913043,27.2,13.66667,23.54054,28.42857,18.48768,20.29167,16.39623,19.75,28.75,15.06522,19.13333,23.33333,21.64865,19,18.47291,20.29167,16.39623,19.75,28.75,15,19.2,23.33333,21.64865,18.85714,17.97537,19,15.66038,19.125,25.25,15.32609,18.4,23.33333,20.97297,20.28571,18.06897,8.541667,17.13208,28,12.5,17.02174,20.8,25.55556,20.7027,27.14286,18.04926,8.041667,17.13208,29,12.75,16.78261,21.26667,25.33333,20.75676,27.57143,21.01478,14.125,20.07547,33.125,16,21.91304,19.8,32.55556,19.89189,28.57143,18.17734,8.375,17.33962,28.875,12.75,17.04348,21,25,20.89189,27.28571,18.25123,8.375,17.50943,28.75,12.75,17.5,20.86667,24.88889,20.62162,27.14286,18.31034,8.583333,17.5283,28.5,13,17.65217,20.53333,25.33333,20.7027,26.85714,18.37438,9.083333,17.62264,28.5,14,17.80435,20.53333,24.88889,20.45946,26.57143,18.36946,9.208333,17.56604,28.375,14,18.15217,20.2,24.33333,20.45946,25.71429,18.18719,9.458333,16.50943,27.25,14,18.36957,21.33333,25.11111,20.40541,24.28571,18.28079,9.75,16.62264,26.75,14,18.71739,20.93333,25.11111,20.48649,23.85714,18.25616,10.08333,16.43396,26.625,14.25,19.04348,20.8,24.88889,20.24324,23.14286,18.32512,10.41667,16.45283,26.375,14.75,19.28261,20.8,25.11111,20.10811,22.71429
2013-12-31,2014-03-01,1313,32.97015,38.16129,30.10417,42.16667,31.5,30.32692,30,44.16667,35.20513,18,22.57214,24.29032,23.72917,23,23.5,13.84615,25.77778,35.66667,27.74359,29.5,27.53731,27.16129,31.91667,28.83333,25.83333,25.38462,29.88889,30.16667,23.71795,34.5,27.34328,23.51613,31.83333,25.16667,19.83333,22.32692,39.11111,38.66667,27.28205,40,27.55721,25.67742,30.39583,24.5,23,23.19231,34.44444,35.33333,28.41026,40.75,28.34826,29.54839,19.27083,23.5,22.83333,15.48077,54.88889,50.83333,44.92308,55.75,28.1194,28.54839,18.58333,20.66667,14.33333,18.44231,54.88889,52.33333,43.02564,55,30.03483,35.64516,27.10417,27.66667,17.33333,22.01923,39.33333,37.83333,37.92308,39,30.00995,31.16129,30.33333,21.83333,9.166667,29.23077,37.44444,41.5,30.33333,33.75,28.60199,29.32258,19.9375,22.33333,14.66667,18.92308,54.11111,48.33333,43.10256,54.75,28.95025,31.41935,26.95833,23.16667,13.5,22.28846,42,40,35.79487,39.5,29.40796,31.83871,29.95833,25.83333,11.16667,23.73077,40.66667,39,32.89744,36.75,30.1791,32.80645,29.875,28.16667,12.5,26.40385,40.22222,38.33333,32.58974,33.75,30.8607,34.64516,28.9375,33,15.5,27.75,38.66667,37.16667,33.61538,31,30.61692,33.16129,33.10417,27.5,13,29.69231,35.66667,34.33333,28.33333,29.5,22.93532,24.12903,23.29167,23.16667,21.33333,13.48077,29.44444,39.83333,29.28205,32.5,22.801,23.74194,23.125,21.83333,23.83333,13.51923,28.66667,38.5,29.23077,32.75,22.8408,24.3871,23.95833,24.5,21.16667,13.25,28.11111,38.16667,28.5641,31.5,22.89552,25.41935,24.8125,24.66667,18.66667,13.44231,27.55556,37.5,27.5641,29,25.33831,28.67742,27.39583,27.66667,12.33333,17.09615,32.77778,37.16667,28.61538,31.5,27.81095,30.48387,30.79167,26.16667,10.66667,21,37.22222,39.33333,29.53846,32.75,29.64677,32.25806,30.625,28.16667,11.33333,24.46154,39.77778,39,31.87179,36.25,30.52736,32.22581,31.35417,28,11.5,27.40385,40.44444,38.16667,31.58974,36.25,30.91542,32.51613,32.35417,30.33333,11.16667,28.21154,40,38.16667,30.97436,35,31.1791,32.90323,31.52083,29,12.33333,29.30769,40.55556,39.66667,31.15385,36,27.69652,27.54839,18.375,21.83333,22.33333,16.40385,52,53,43.71795,55.5,29.76617,33.35484,26.27083,30.16667,44.16667,21.80769,24,31,38.97436,46.5,29.53731,32.77419,25.9375,30.66667,43.83333,21.71154,23.88889,31.16667,38.84615,45.75,29.0398,32.19355,27.27083,28.5,35.33333,21.55769,25.55556,31.5,36.02564,50.5,27.41791,23.74194,31.85417,24.5,20.33333,22.65385,38.77778,38.5,27.15385,40,27.36318,23.6129,31.64583,25.5,19.83333,22.26923,39,38.66667,27.58974,40,28.54229,24.6129,32.3125,22.66667,26.83333,26.63462,33.11111,32.5,28.07692,38.25,27.54726,23.87097,31.9375,25.16667,20.66667,22.69231,38.77778,38.5,27.41026,40,27.66169,24.3871,32.08333,24.5,21,23.03846,38.77778,36.83333,27.25641,40,27.74129,24.3871,32.125,23.83333,20.5,23.46154,38.44444,36.5,27.25641,41,27.76617,24.83871,31.91667,23.66667,21,23.51923,38,36.5,27.35897,40,27.87562,25.25806,31.77083,23.66667,21,23.88462,37.55556,36.16667,27.46154,39.75,27.81592,25.32258,30.6875,24.5,19.5,23.44231,35.55556,38.33333,28.69231,45.25,27.85572,25.64516,30.66667,24,20.66667,23.55769,35,37.5,28.69231,45,27.97015,26.19355,30.41667,24.5,21.16667,23.90385,34,37,28.82051,45.25,28.02985,26.48387,30.125,23.33333,21.5,24.28846,33.44444,36.83333,29.02564,45.25
